pred_id,sub_name,obj_name,predicate,label,sentence
72416829,Motor Neurons,Neurons,NEG_INTERACTS_WITH,0,"Using 【motor neurons】 cultured in compartmentalized chambers, we demonstrated that axonal retrograde transport of these vectors was rapid and efficient; however, it was not able to transduce the targeted 【neurons】 efficiently, suggesting that impairment in processes occurring after arrival of the viral vector in the soma is responsible for the low transduction efficiency seen in vivo, which suggests a novel area for improvement of gene therapy vectors."
176249724,Erythrocytes,Endothelial Cells,INTERACTS_WITH,1,"As PfEMP1 head structures have diverged between group A (EPCR binders) and groups B and C (CD36 binders), we also investigated how ICAM-1-binding parasites with different coreceptor binding traits influence P. falciparum-infected 【erythrocyte】 binding to 【endothelial cells】."
107234366,monocyte,macrophage,INTERACTS_WITH,0,The 【monocytes】 on conversion to 【macrophages】 in culture continued to harbour solidly stained M.
203176814,Melanoma Cell,Natural Killer Cells,INTERACTS_WITH,0,"In addition, using a tumor metastasis model, we show that Nr-CWS suppresses the lung metastasis induced by B16F10 【melanoma cells】 in mice, which indicates that Nr-CWS may up-regulate the function of 【NK cells】."
197634120,Leukocyte - Monocyte - Macrophage (MMHCC),macrophage,INTERACTS_WITH,0,"In vitro     cellular behaviors of 【mice bone marrow derived macrophages】 (BMDMs), including gene expression, cytokine secretion, and surface marker analysis suggest that a low dose of Li incorporation could enhance the recruitment of 【BMDMs】, restrict pro-inflammatory polarization (M1 phenotype), and promote anti-inflammatory polarization (M2 phenotype)."
124527514,Giant Cells,Stem cells,INTERACTS_WITH,0,Our results showed that trophoblast 【giant cells】 that differentiate from 【TS cells】 in vitro are capable of penetrating a reconstituted basement membrane matrix.
178441798,Blast Cell,monocyte,INTERACTS_WITH,0,【Blasts】 were positive for 【monocytic】 markers.
141187036,Inflammatory cell,mast cell,INTERACTS_WITH,1,A complicated interplay between resident 【mast cells】 and other recruited 【inflammatory cells】 contributes to the development and progression of allergic inflammation entailing the promotion of T helper 2 (Th2) cytokine responses.
78368778,Epithelial Cells,Structure of beta Cell of islet,INTERACTS_WITH,1,We also demonstrated that 3D spheroids formed by 【hAECs】 in extracellular matrix can be induced to differentiate into 【insulin-producing cells】.
198987358,Endothelial Cells,Vascular smooth muscle cell,INTERACTS_WITH,0,"In this work, we tested the hypothesis that 【ECs】 also affect 【VSMC】 signaling via regulation of CaM expression and interactions with its target proteins in VSMCs."
134144790,Adipocytes,Schwann Cells,NEG_INTERACTS_WITH,0,"No significant colocalization was observed between the immunostaining for glial fibrillary protein and anti-human lamin A/C, implying that the 【APCs】 did not differentiate into 【Schwann cells】 at the site of injury."
189825716,THP-1 Cells,Armed macrophage,NEG_INTERACTS_WITH,0,"The results demonstrated that the tested biomaterials did not activate inflammatory role through 【THP-1 cells】 and did not affect 【activated macrophages】 independently of their crystallinities, suggesting their safety and biocompatibility."
96023424,B-Lymphocytes,Helper-Inducer T-Lymphocyte,INTERACTS_WITH,1,"This MTOC orientation is antigen- and Ia-specific, and thus provides direct evidence for the specific interaction of a 【helper T cell】 with a 【B cell】."
72447783,macrophage,Adipocytes,INTERACTS_WITH,1,Paracrine interactions between 【adipocytes】 and 【macrophages】 contribute to chronic inflammation in obese adipose tissue.
84412073,granulocyte,[M]Unspecified tumor cell NOS,INTERACTS_WITH,1,The cytotoxic effect of 【granulocytes】 on the 【tumor cells】 was confirmed by a quantitative 5-[125I]iodo-2-deoxyuridine release assay.
72559298,Clara cell,Enteroendocrine Cells,INTERACTS_WITH,0,"The newly identified locations of hSGLT1 implicate several extra renal functions of this transporter, such as fluid absorption in the lung, energy supply to 【Clara cells】, regulation of 【enteroendocrine cells】 secretion, and release of glucose from heart capillaries."
93644719,Interneurons,Motor Neurons,INTERACTS_WITH,0,The inhibitory effect of IB 【interneurons】 on 【motoneurons】 was tested in both legs of six hemiplegic adults.
99005094,Mesenchymal cell,Chondrocytes,INTERACTS_WITH,0,"【Mesenchymal cells】 from stage 22-24 chick limb buds were dispersed and cultured as micromasses, where they differentiated into 【chondrocytes】."
127566719,MONONUCLEAR CELLS,Killer Cells,INTERACTS_WITH,0,"Some infiltrated 【mononuclear cells】 expressed 【cytotoxic cell】 marker, Granzyme B."
77277006,granulosa cell,Endocrine cell,INTERACTS_WITH,1,"【Granulosa cells】, which belong to the somatic compartment of the ovarian follicle, are actively involved as 【endocrine cells】 in follicle growth."
166183276,Bone Marrow Cells,Osteoblasts,INTERACTS_WITH,1,RESULTS: The rabbit 【bone marrow stromal cells】 were induced and differentiated into 【osteoblasts】.
85837280,Chondrocytes,Fibroblasts,NEG_INTERACTS_WITH,0,CaCl2 concentrations below 0.5 mM or the addition of 1-50 microM ZnCl2 to the medium selectively promoted the production of collagen by all four populations of 【chondrocytes】 but had no effect on 【fibroblasts】.
132209949,Fibroblasts,Neurons,INTERACTS_WITH,1,"Recent months have seen rapid advances in the field of transdifferentiation, specifically in the conversion of 【fibroblasts】 to 【neurons】."
178453486,Germ Cells,sperm cell,INTERACTS_WITH,0,"For example, MOPP chemotherapy affects hematopoietic and 【germ stem cells】 leading to long-term genotoxic effects and azoospermia, while ABVD chemotherapy affects transiently 【sperm cells】, with most of the patients showing recovery of spermatogenesis."
149885759,Mesenchymal Stem Cells,Hepatocyte,INTERACTS_WITH,1,"However, mechanisms of 【MSCs】 differentiating into 【hepatocytes】, particularly signalling pathways involved, have not as yet been completely illustrated."
204646632,T-Lymphocyte,granulocyte,INTERACTS_WITH,0,"In addition, we analyzed the Th1, Th2, and Th17 cytokine production and found that all cytokine groups were suppressed when 【T-cells】 were incubated with 【NDGs】."
197074085,Dental pulp cell,Mesenchymal Stem Cells,INTERACTS_WITH,0,"【Dental pulp stem cells】 (DPSCs) were isolated from the pulp tissue of sheep teeth and characterized by flow cytometry for the presence of 【mesenchymal stem cell】 marker, CD44."
141437264,Neurons,Interneurons,INTERACTS_WITH,1,"Oscillatory theta activity results from long-range coupling of pyramidal 【neurons】, presumably within prelimbic-hippocampal circuits, and from local interactions between 【interneurons】."
143427961,Neurons,Astrocytes,INTERACTS_WITH,0,"We report that EtBr inhibition of mtDNA replication and transcription consistently reduces mitochondrial oxygen consumption, and that 【neurons】 are significantly more sensitive to EtBr than 【astrocytes】."
112734163,Hematopoietic stem cells,Neurons,INTERACTS_WITH,1,Growth factor-expanded neural 【precursor cells】 isolated from the mammalian central nervous system can differentiate into 【neurons】 and glia.
189326594,Natural Killer Cells,Stromal Cells,INTERACTS_WITH,1,Emerging evidence further suggest a role of 【NK cells】 in the regulation of 【stromal cells】 within the TME.
144468490,Mature B-Lymphocyte,Transitional epithelial cell,INTERACTS_WITH,0,Wild-type 【mature follicular B cells】 were less sensitive to BCR stimulation than were immature 【transitional stage 1 B cells】 with regard to BCR-induced calcium elevation and ERK MAPK activation.
108552904,T-Lymphocyte,Structure of beta Cell of islet,INTERACTS_WITH,1,The pathogenesis of diabetes in the nonobese diabetic (NOD) mouse is characterized by a selective destruction of the 【insulin-producing beta-cells】 in the islets of Langerhans mediated by autoreactive 【T cells】.
82458752,Lymphocyte,Megakaryocytes,INTERACTS_WITH,1,Specific populations of 【lymphocytes】 play a significant role in the regulation of 【megakaryocyte】 (MK) development.
181741707,macrophage,Osteoclasts,INTERACTS_WITH,1,RAW 【macrophages】 were unable to resorb beta-TCP but they exhibited this possibility when they have been differentiated into 【osteoclasts】.
147027935,Interneurons,Pyramidal Cells,INTERACTS_WITH,1,They also showed that the transition from interictal to ictal activity cannot be simply explained by an increase in excitation and a decrease in inhibition but rather by time-varying ensemble interactions between 【pyramidal cells】 and local 【interneurons】 projecting to either their dendritic or perisomatic region (with slow and fast GABAA kinetics).
195116827,Bone Marrow Stromal Cells,Osteoclasts,INTERACTS_WITH,0,"Rat osteoclastic 【bone marrow stromal cells】 (BMSCs) were cocultured with Ti in the presence or absence of curculigoside, to evaluate its effect on 【osteoclast】 formation    in vitro    ."
139185289,Bone Marrow Cells,macrophage,INTERACTS_WITH,0,Rat 【bone marrow cells】 transduced with the lentivirus were capable of differentiating into 【macrophages】 expressing the reporter gene in vitro.
95400046,Stem cells,Blood Cells,INTERACTS_WITH,1,Haematopoiesis is the process by which 【progenitor cells】 differentiate into competent mature 【blood cells】.
79267406,Myeloma cell,Regulatory T-Lymphocytes,NEG_INTERACTS_WITH,0,【Regulatory T cells】 are not recruited by 【myeloma cells】 in the bone marrow and their counts are unaffected by the tumor burden and the disease status.
202033361,macrophage,neutrophil,INTERACTS_WITH,0,"This includes the discussion of BsAbs that target Fc receptors (i.e. FcgammaR and FcalphaRI) to induce antibody-dependent cellular phagocytosis (ADCP) by 【macrophages】 or trogoptosis via 【neutrophils】, as well as BsAbs that interfere with checkpoint inhibition, including the SIRPalpha-CD47 pathway."
132296423,B-Lymphocytes,Epithelial Cells,INTERACTS_WITH,0,"Although LMP2A plays an essential role in maintaining viral latency in EBV infected 【B cells】, its role in 【epithelial cells】 is less clear."
141262903,Stromal Cells,T-Lymphocyte,INTERACTS_WITH,1,"In this study, we report that VSV.G-LVs are more immunogenic than DC2.1-LVs because they transduce 【stromal cells】, which has a role in activating antigen-specific 【T cells】."
124005833,"T-Lymphocytes, Cytotoxic",Breast Cancer Cell,NEG_INTERACTS_WITH,0,The 【CTLs】 showed specific cytotoxicity to Her2/neu high expressing MDA-453 but not toward Her2/neu low expressing MDA-231 【human breast cancer cells】.
101995277,Peripheral Blood Lymphocyte,Lymphocyte,NEG_INTERACTS_WITH,0,"At the concentrations used, 2-CHX-1 was not cytotoxic to lectin-stimulated or unstimulated 【PBL】 and did not interfere with mitogen-【lymphocyte】 interaction."
82739180,Lymphocyte,monocyte,INTERACTS_WITH,1,This occurs in part at the level of gene transcription and involves a cooperative interaction between 【monocytes】 and 【lymphocytes】.
114412896,macrophage,"Macrophages, Alveolar",INTERACTS_WITH,0,"Castration of young male rats produces effects on 【alveolar macrophages】 similar to those of aging, suggesting a relationship between circulating sex hormones, particularly androgens, and the decreases in the receptor for activated C kinase (RACK-1) and 【macrophage】 function observed."
154268351,Embryonic Stem Cell,Hepatocyte,INTERACTS_WITH,1,"【EBDs】 persist in rodent liver long term (>1 month), and once engrafted differentiate into functional human 【hepatocytes】 as assessed by production of human alpha-feto-protein (AFP) and human albumin."
126427296,T-Lymphocyte,Th2 Cells,INTERACTS_WITH,1,We have used third stage larvae of intestinal nematode parasites as adjuvants to promote naive nonparasite antigen-specific 【T cells】 to differentiate into 【Th2 cells】.
201719517,Human Embryonic Stem Cells,Osteoblasts,INTERACTS_WITH,0,"METHODS: Here, 【human embryonic stem cells】 were differentiated into 【osteoblasts】 in vitro and concomitantly exposed to various concentrations of smoke solutions from two conventional, one additive-free and two harm reduction brands of cigarettes."
187925302,Osteoclasts,Monocytes,INTERACTS_WITH,1,Human 【osteoclasts】 are differentiated from CD14     +       【monocytes】 and are responsible for bone resorption.
160842761,Fibroblasts,"Tumor cells, malignant",NEG_INTERACTS_WITH,0,"No effect on 【cancer cells】 was observed using 【fibroblasts】 from mouse, rat or Acomys."
99371222,U937 Cells,COS Cells,INTERACTS_WITH,0,Anti-CD15 antibodies inhibited the binding of 【U937 cells】 to PADGEM-expressing 【COS cells】 and to purified PADGEM incorporated into phospholipid vesicles.
192347185,Induced Pluripotent Stem Cells,Erythroid Cells,INTERACTS_WITH,1,The modified 【iPSCs】 were differentiated into 【erythroid cells】.
119111109,Mesenchymal Stem Cells,Hepatocyte,INTERACTS_WITH,1,Hepatic differentiation medium was perfused to evaluate the ability of 【MSCs】 to differentiate toward 【hepatic cells】 on the chip.
133657130,T-Lymphocyte,Ovum,INTERACTS_WITH,0,"To examine the specificity of the response, mice were adoptively transferred with CD4(+) 【T cells】 from OT-II TCR transgenic mice and were infected with PbA expressing 【OVA】."
183370425,Dendritic Cells,Endothelial Cells,INTERACTS_WITH,0,These results may explain the immunosuppressive mechanism of PCV2 from the perspective of the interaction between 【endothelial cells】 and 【DCs】 in vitro.
126118558,inhibitory interneuron,Pyramidal Cells,INTERACTS_WITH,0,"Schizophrenic subjects exhibit significant impairment of generation and phase locking of this activity in auditory cortex, suggesting an impairment of GABA-ergic 【inhibitory interneuronal】 modulation of 【pyramidal cell】 activity."
82292729,Erythrocytes,monocyte,INTERACTS_WITH,1,"Sodium azide and incubation at 4 degrees also inhibited rosette formation, while at 37 degrees increased numbers of 【RBCs】 bound to the 【monocytes】."
209104243,"Myocytes, Cardiac",Induced Pluripotent Stem Cells,INTERACTS_WITH,1,"This study aimed at assessing the issue of modelling the rare Finnish founder mutation in 【cardiomyocytes】 (CMs) differentiated from 【iPSCs】; therefore, presenting the same cardiac abnormalities observed in the patients."
99666921,Erythroid Progenitor Cells,T-Lymphocyte,INTERACTS_WITH,1,Peripheral blood BFU-E are primitive 【erythroid progenitor cells】 that have been reported to exhibit an absolute dependence on 【T-cells】 for proliferation in the plasma clot system.
145807129,granulosa cell,Luteal Cells,NEG_INTERACTS_WITH,0,Identification of unmethylated CpG sites in the CYP19A1 promoter region suggests that 【granulosa cells】 were not completely transformed into 【luteal cells】 under the present low oxygen in vitro condition.
76308473,human embryonic stem cell,Blood Cells,INTERACTS_WITH,1,Our findings provide new insight into how pluripotent 【hESCs】 differentiate into 【vascular cells】.
104904932,Large neuron,Neurons,INTERACTS_WITH,0,"In contrast to currents observed in 【large medial septal neurons】, AMPA-receptor mediated currents evoked in the remaining small (8--11 microm) 【neurons】 were nonrectifying and displayed rapid synaptic depression when stimulated five times at 6 Hz."
117968316,T-Lymphocyte,Dendritic Cells,INTERACTS_WITH,1,"The interaction between 【dendritic cells】 (DC) and naive 【T cells】 is the first step in the evolution of an immune response, either tolerogenic or inflammatory."
93982015,Lymphocyte,Stem cells,INTERACTS_WITH,1,The subpopulation characteristics of 【lymphocytes】 interacting with the 【stem cells】 is discussed.
115756685,Embryonic Stem Cell,Stem cells,INTERACTS_WITH,1,【Embryonic stem (ES) cells】 have a potential to differentiate into various 【progenitor cells】.
166426614,Lymphocyte,Epithelial Cells,INTERACTS_WITH,1,AIM: To investigate the effect of interaction between enteric 【epithelial cells】 and 【lymphocytes】 of Peyer's patch on the release of nitric oxide (NO) and IL-6 in response to Shigella lipopolysaccharide (LPS).
186144531,Dendritic Cells,Helper-Inducer T-Lymphocyte,INTERACTS_WITH,1,IL-13 was necessary and sufficient for induction of CD11c     +       MHC class II     hi       【dendritic cells】 that are implicated in 【Tfh cell】 development.
93677585,Interneurons,granule cell,INTERACTS_WITH,1,"Since nicotinic receptors belong to the outer glomerular layer, this result points to the existence of 【interneurons】 belonging to the periglomerular region where they receive nicotinic input and project to deep layers where they modulate 【granule cell】 activity."
156843851,Epithelial Cells,"T-Lymphocytes, Cytotoxic",INTERACTS_WITH,1,"Increased apoptosis and increased p53 were observed in the airway 【epithelial cells】 from the transplant recipients, possibly as a result of ineffective control of infiltrating 【cytotoxic T cells】."
89337902,3T3-L1 Cells,Adipocytes,INTERACTS_WITH,0,"When mouse 【3T3-L1 cells】 are induced to differentiate into 【adipocytes】, they begin to constitutively express low levels of ob mRNA."
182044156,Endothelial Cells,Osteoblasts,NEG_INTERACTS_WITH,0,"Apt-HA showed higher VEGF protein capture ability, and faster growth of human umbilical vein 【endothelial cell】 (HUVEC) compared to a neat HA with no cytotoxic effects on human 【osteoblasts】."
196986593,Endothelial Cells,neutrophil,INTERACTS_WITH,0,"This study reveals the mechanism of the direct interaction between 【neutrophils】 and 【endothelial cells】 to produce NETs under inflammatory conditions, providing a new theoretical basis for the treatment of related diseases and the development of new drugs."
91409837,Hepatocyte,hepatoma cell,INTERACTS_WITH,0,"In general, the System A activity in normal rat 【hepatocytes】 was much less sensitive to trans-inhibition than the corresponding activity in H4 【hepatoma cells】."
142137124,Endothelial Cells,Inflammatory cell,INTERACTS_WITH,1,"In vivo intravital microscopy, bone marrow reconstitution, and Atox1 gene transfer in Atox1(-/-) mice show that Atox1 in 【endothelial cells】 (ECs) is essential for neovascularization and recruitment of 【inflammatory cells】 which release VEGF and TNFalpha."
113387508,Endothelial Cells,T-Lymphocyte,INTERACTS_WITH,0,"Although rapamycin also inhibits IL-2 secretion, there is no effect of 【EC】 on the sensitivity of 【T cells】 to this drug."
111750052,Normal cell,Neoplastic Cell,INTERACTS_WITH,1,"As tissue becomes cancerous, there are reciprocal interactions between 【neoplastic cells】, adjacent 【normal cells】 such as stroma and endothelium, and their microenvironments."
149474550,Stem cells,Goblet Cells,INTERACTS_WITH,1,"In this paper, we demonstrate that the conversion of intestinal 【stem cells】 into 【goblet cells】 upon inhibition of the Notch signalling pathway requires Math1."
115821332,Pneumocyte,Fibroblasts,INTERACTS_WITH,1,【Alveolar epithelial cells】 (AECs) may influence neighboring 【fibroblasts】 by the elaboration of prostaglandin E(2) (PGE(2)).
106914170,Hair Cells,Type II hair cell,INTERACTS_WITH,0,Type I 【HC】 were found to be more sensitive to the toxic effects of IDPN than 【type II HC】.
130753156,"Myocytes, Smooth Muscle",Endothelial Cells,INTERACTS_WITH,1,"A complex interaction between 【endothelial cells】, 【smooth muscle cells】, extracellular matrix, and intravascular circulating factors is now recognized to contribute to the vascular reactivity, remodeling, and occlusive disease of scleroderma."
183913697,Adipocytes,3T3-L1 Cells,INTERACTS_WITH,0,"【Adipocytes】 were differentiated from 【3T3-L1 cells】 and treated with low glucose (LG), HG, H     2      S donor sodium hydrosulfide (NaHS) or N-acetyl-tyrosyl-valyl- alanyl-aspartyl chloromethyl ketone, an inhibitor of the cysteine protease caspase-1."
90854785,Interneurons,Motor Neurons,INTERACTS_WITH,1,"Before staining, each 【interneurone】 was characterized physiologically as nonspiking and its output effects on 【motor neurones】 innervating muscles in a hindleg were investigated."
112246630,Mesenchymal cell,Endothelial Cells,INTERACTS_WITH,0,"Based on previous reports in which ROS were shown to stimulate the proliferation of 【mesenchymal cells】, this study was carried out to assess this effect on bovine aortic 【endothelial cells】 (BAECs)."
181403057,macrophage,T-Lymphocyte,INTERACTS_WITH,1,"【TAMs】 are able to regulate either directly or indirectly various aspects of tumour immunity, including 【T cell】 recruitment and functions."
127299522,Antigen-Presenting Cells,T-Lymphocyte,INTERACTS_WITH,1,The observation that OCILRP2 is involved in TCR capping and cytoskeletal organization suggests that OCILRP2-NKRP1f may facilitate lipid rafts and immunological synapse formation during 【T cell】 interaction with 【antigen presenting cells】.
211580531,"Macrophages, Alveolar",Type-II Pneumocytes,INTERACTS_WITH,1,"Alveolar inflammation is a hallmark of acute lung injury (ALI), and its clinical correlate is acute respiratory distress syndrome-and it is as a result of interactions between 【alveolar type II cells】 (ATII) and 【alveolar macrophages】 (AM)."
89055644,Antigen-Presenting Cells,T-Lymphocyte,INTERACTS_WITH,1,"In addition, 【antigen presenting cells】 can influence the development of stimulated CD4 【T cells】 in part through the production of cytokines such as IL-12."
207781599,Hematopoietic stem cells,Blood Cells,INTERACTS_WITH,0,"Just over one decade ago, it was discovered that 【hematopoietic stem cells】 (HSCs) could directly respond to inflammatory cytokines by mounting a proliferative response thought to mediate the emergency production of mature 【blood cells】."
105868414,Fibroblasts,Leukocytes,INTERACTS_WITH,1,"Recent data indicate, however, that in many tissues 【fibroblasts】 play a key role in mediating 【leukocyte】 recruitment."
79664107,"Macrophages, Alveolar",monocyte,INTERACTS_WITH,1,Chronic diesel exhaust particle exposure may therefore alter both numbers and function of 【lung macrophages】 differentiating from locally recruited 【monocytes】 in the lungs of healthy people and patients with chronic obstructive pulmonary disease.
95707181,Lymphocyte,Endothelial Cells,INTERACTS_WITH,1,We have hypothesized that the bone marrow-ablative regimen may delay the recovery of normal immune function following transplantation by impairing the interaction of host 【endothelial cells】 with circulating graft-derived 【lymphocytes】.
182187500,Podocytes,Epithelial Cells,INTERACTS_WITH,1,【Podocytes】 are highly differentiated 【epithelial cells】 outlining the glomerular vessels.
84244472,Embryonal Carcinoma Cells,"Parietal Cells, Gastric",INTERACTS_WITH,1,"In this study, we set out to assess whether the p53 protein affects mdm-2 gene expression as F9 【embryonal carcinoma cells】 differentiate into 【parietal endoderm cells】."
115157391,Spermatids,sperm cell,INTERACTS_WITH,1,"During the final stage of spermatogenesis (i.e., spermiogenesis), round 【spermatids】 differentiate into mature 【spermatozoa】."
118702716,Tr1 Cells,T-Lymphocyte,INTERACTS_WITH,0,"【Tr1 cells】 specific for a variety of antigens arise in vivo, but may also differentiate from naive CD4+ 【T cells】 in the presence of IL-10 in vitro."
197441216,Natural Killer Cells,Cancer Stem Cells,INTERACTS_WITH,1,A previous study showed that 【natural killer (NK) cells】 can preferentially target 【cancer stem cells】 in several solid tumors except prostate cancer.
209080030,Dopaminergic Neurons,Human Induced Pluripotent Stem Cells,INTERACTS_WITH,0,METHODS: Midbrain 【dopaminergic neurons】 were differentiated from 【hiPSCs】 using a recently developed proprietary method that replicates midbrain development.
72416829,Motor Neurons,Neurons,NEG_INTERACTS_WITH,0,"Using 【motor neurons】 cultured in compartmentalized chambers, we demonstrated that axonal retrograde transport of these vectors was rapid and efficient; however, it was not able to transduce the targeted 【neurons】 efficiently, suggesting that impairment in processes occurring after arrival of the viral vector in the soma is responsible for the low transduction efficiency seen in vivo, which suggests a novel area for improvement of gene therapy vectors."
98212209,neuroblastoma cell,MONONUCLEAR CELLS,INTERACTS_WITH,1,【Neuroblastoma cells】 were only weakly susceptible targets for peripheral 【mononuclear cells】.
120036451,thymocyte,"T-Lymphocytes, Cytotoxic",INTERACTS_WITH,1,"That is, MHC-II-signaled DP 【thymocytes】 differentiated into CD8-lineage 【cytotoxic T cells】, despite the MHC-II specificity and CD4 dependence of their TCRs."
149918094,neutrophil,granulocyte,INTERACTS_WITH,0,"In addition, human peripheral blood 【polymorphonuclear leukocytes】 (PMNs) were used as a normal control in order to evaluate the effects of naringenin on normal 【granulocytes】 and in the mediation of Adriamycin (ADM)-induced oxidative damage."
96162516,Armed macrophage,[M]Unspecified tumor cell NOS,INTERACTS_WITH,0,The appearance of such 【activated macrophages】 may account for the enhancement of hydrocortisone effect on 【tumour cells】 upon prolonged administration of the hormone.
209001434,"Tumor cells, uncertain whether benign or malignant",Tumor-Associated Macrophage,INTERACTS_WITH,1,The complex interaction between 【tumor-associated macrophages】 (TAMs) and 【tumor cells】 through soluble factors provides essential cues for breast cancer progression.
81790138,Normal cell,[M]Unspecified tumor cell NOS,INTERACTS_WITH,1,Solid cancers metastasize to bone by a multistep process that involves interactions between 【tumor cells】 and 【normal host cells】.
114386763,neutrophil,Endothelial Cells,INTERACTS_WITH,1,"To contribute to the better understanding of this adhesion step, our investigation is aimed at the relationship between integrin expression and the strength of 【neutrophil】 binding to 【endothelial cells】."
104929473,PACKED ERYTHROCYTES,Erythrocytes,NEG_INTERACTS_WITH,0,"Several-liter quantities of washed 【packed erythrocytes】 can be processed in a few hours with this system, and the filtration procedure does not appear to alter intact 【erythrocyte】 or ghost membranes."
108847546,Oocytes,Fibroblasts,INTERACTS_WITH,0,The coexpressed K+ currents in 【oocytes】 resemble currents expressed in mouse 【fibroblasts】 (NIH3T3) transfected only with mShal1 cDNA.
77945754,Bone Marrow Cells,Osteoblasts,INTERACTS_WITH,0,"After treating with the osteogenic medium, rat 【bone marrow stromal cells】 cultured on the PPy films differentiated into 【osteoblasts】."
203492016,Tumor-Associated Macrophage,"Tumor cells, uncertain whether benign or malignant",INTERACTS_WITH,0,"Although several studies are available on the examination of 【tumor-associated macrophages】, a comprehensive analysis focusing on the effects of 【tumor-formed DCs】 is not known to date."
157365472,Stromal Cells,Adipocytes,INTERACTS_WITH,1,"CONCLUSIONS: Living tissue imaging techniques provide novel evidence of the dynamic interactions between differentiating 【adipocytes】, 【stromal cells】, and angiogenesis in living obese adipose tissue."
120928385,Interneurons,Neurons,INTERACTS_WITH,1,"However, inhibitory effect of Glu on AVP-ergic 【neurons】, mediated by local GABA-ergic 【interneurons】, is also possible."
120480256,Stem cells,dopaminergic neuron,INTERACTS_WITH,1,"In the present study, the effects are reported of several as yet untested differentiation/survival factors on the controlled conversion of neural 【progenitor cells】 to 【dopaminergic neurons】."
103432336,Erythrocytes,Kupffer Cells,INTERACTS_WITH,1,Phagocytosis as well as binding of old 【erythrocytes】 to 【liver macrophages】 is inhibited by N-acetyl-D-galactosamine and related monosaccharides (1-25 mM range) and by corresponding synthetic glycoproteins (10(-6)-10(-10) M range) but not by D-mannose or N-acetyl-D-glucosamine.
128783767,MONONUCLEAR CELLS,Giant Cells,NEG_INTERACTS_WITH,0,"When cultured with RANKL+/-M-CSF, CD14+, but not CD14-, 【mononuclear cells】 differentiated into TRAP+ 【multinucleated cells】 that were capable of lacunar resorption."
148914558,Hematopoietic precursor cell,"Myocytes, Cardiac",NEG_INTERACTS_WITH,0,Non-【hematopoietic CD45+ precursor cells】 are not known to differentiate into 【cardiomyocytes】.
191423928,"Tumor cells, uncertain whether benign or malignant",Cancer Stem Cells,INTERACTS_WITH,0,Previous studies from our group and others have shown that current drug treatment(s) strategies eliminate bulk of 【tumor cells】 (non-CSCs) but it had a minimal effect on 【cancer stem cells】 (CSCs) leading to resistance and tumor recurrence.
192749009,Interneurons,Projection neuron,INTERACTS_WITH,1,"Parvalbumin-immunoreactive (Parv+) 【interneurons】 is an important component of striatal GABAergic microcircuits, which receive excitatory inputs from the cortex and thalamus, and then target striatal 【projection neurons】."
163881280,Basophils,T-Lymphocyte,INTERACTS_WITH,0,"Furthermore, the postoperative count of 【basophils】 was significantly lower (P=0.011), HLA-DR expressing CD8- 【T cells】 were tendentially lower (P=0.058) and more suppressed (P=0.035)."
110583634,Stromal Cells,Leukemic Cell,INTERACTS_WITH,0,"Direct contact with 【stromal cells】 was essential for the protection of 【leukemic cells】 during chemotherapy, whereas soluble factors had negligible effect."
210297441,Adipocytes,Breast Cancer Cell,INTERACTS_WITH,0,A coculture experiment was used to explore the interactions between 【breast cancer cells】 and 【adipocytes】.
189790500,Fibroblasts,Chondrocyte-like Cell,INTERACTS_WITH,1,Changes in degenerative tissue provoke disc displacement which involves secretion of inflammatory markers and sequential conversion of 【fibroblast-like cells】 into 【chondrocyte-like cells】.
143238829,human embryonic stem cell,Neurons,INTERACTS_WITH,1,These results indicate that over-expression of each of these five TFs can override the pluripotency-specific gene network and force 【hESCs】 to differentiate into 【neurons】.
170224658,Synoviocytes,Natural Killer Cells,INTERACTS_WITH,0,Physical interactions between 【NK cells】 and 【FLS】 were studied by time-lapse phase-contrast microscopy.
83203619,Fibroblasts,Neoplastic Cell,INTERACTS_WITH,0,WI-38 normal human diploid 【fibroblasts】 were exposed to Co-60 gamma rays 4 times at a total dose of 1400 rads and transformed into 【neoplastic cells】 in culture.
140678416,Neurons,Mesenchymal Stem Cells,INTERACTS_WITH,0,"On the contrary, cortical 【neurons】 resulted more sensitive than sensory ones to the toxic action of the drugs, and overall 【MSCs】 failed to protect them."
149502748,Leukocytes,T-Lymphocyte,NEG_INTERACTS_WITH,0,"We also found that Galpha(i1), another alpha-subunit not described previously in 【leukocytes】, was expressed in naive 【T cells】 but virtually absent from memory subsets."
208189136,neutrophil,T-Lymphocyte,INTERACTS_WITH,1,"In particular, neonates possess a relevant population of suppressive 【neutrophils】, which not only inhibit but also specifically modulate the function of 【T-cells】."
152156068,keratinocyte,Fibroblasts,INTERACTS_WITH,0,"CONCLUSIONS: Correlating antiphlogistic effects in 【keratinocytes】 (suppression of II-1 alpha) with antiproliferative effects in 【fibroblasts】 (suppression of II-1 alpha and II-6), the improved benefit-risk ratio of PC compared to conventional glucocorticoids does not result only from distinct drug metabolism in the skin but also from a specific influence on the cytokine network."
184028400,Natural Killer Cells,A549 Cells,INTERACTS_WITH,1,Effects of the GNS@CaCO     3      /Ce6-【NK cells】 on 【A549 cancer cells】 was determined by FCM and CCK-8.
